[2024-05-27 11:14:52] INFO (traceId:6654955C9CA81|customerId:) {/var/www/bbva-uat/classes/Dispatcher.php:L214} :: GET /backoffice/ :: Ctx:[] 
[2024-05-27 17:47:14] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php:L75} :: E_DEPRECATED: The each() function is deprecated. This message will be suppressed on further calls :: Ctx:{"code":8192,"message":"The each() function is deprecated. This message will be suppressed on further calls","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php","line":75} 
[2024-05-27 17:47:14] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/modules/blockcart/blockcart.php:L41} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/blockcart/blockcart.php","line":158} 
[2024-05-27 17:47:15] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/modules/blockcart/blockcart.php:L41} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/blockcart/blockcart.php","line":158} 
[2024-05-27 17:47:15] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Undefined index: isHookBackoffice :: Ctx:{"code":8,"message":"Undefined index: isHookBackoffice","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":38} 
[2024-05-27 17:47:15] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Trying to get property 'value' of non-object :: Ctx:{"code":8,"message":"Trying to get property 'value' of non-object","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":38} 
[2024-05-27 17:47:15] DEBUG (traceId:6654F15260F44|customerId:) {:L} :: Returning status 404 :: Ctx:{"controller_class":"PageNotFoundController"} 
[2024-05-27 17:50:04] INFO (traceId:6654F1FC740CF|customerId:) {/var/www/bbva-uat/classes/Dispatcher.php:L214} :: GET /telefonia/20444-celular-libre-a10-sm-62-32-gb-azul-samsung.html :: Ctx:[] 
[2024-05-27 17:50:04] DEBUG (traceId:6654F1FC740CF|customerId:) {:L} :: Loading controller ProductController :: Ctx:{"controller_class":"ProductController"} 
[2024-05-27 17:50:04] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-05-27 17:50:04] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-05-27 17:50:04] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php:L75} :: E_DEPRECATED: The each() function is deprecated. This message will be suppressed on further calls :: Ctx:{"code":8192,"message":"The each() function is deprecated. This message will be suppressed on further calls","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php","line":75} 
[2024-05-27 17:50:04] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/modules/blockcart/blockcart.php:L41} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/blockcart/blockcart.php","line":158} 
[2024-05-27 17:50:05] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/modules/blockcart/blockcart.php:L41} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/blockcart/blockcart.php","line":158} 
[2024-05-27 17:50:05] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/modules/sekeywords/sekeywords.php:L89} :: E_DEPRECATED: strpos(): Non-string needles will be interpreted as strings in the future. Use an explicit chr() call to preserve the current behavior :: Ctx:{"code":8192,"message":"strpos(): Non-string needles will be interpreted as strings in the future. Use an explicit chr() call to preserve the current behavior","file":"/var/www/bbva-uat/modules/sekeywords/sekeywords.php","line":89} 
[2024-05-27 17:50:05] WARNING (traceId:|customerId:) {/var/www/bbva-uat/classes/controller/Controller.php:L189} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/controllers/front/ProductController.php","line":270} 
[2024-05-27 17:50:05] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-05-27 17:50:06] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Undefined index: position :: Ctx:{"code":8,"message":"Undefined index: position","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":389} 
[2024-05-27 17:50:06] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Undefined index: position :: Ctx:{"code":8,"message":"Undefined index: position","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":391} 
[2024-05-27 17:50:06] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Undefined index: position :: Ctx:{"code":8,"message":"Undefined index: position","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":397} 
[2024-05-27 17:50:06] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Undefined index: position :: Ctx:{"code":8,"message":"Undefined index: position","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":401} 
[2024-05-27 17:50:06] WARNING (traceId:|customerId:) {/var/www/bbva-uat/classes/Blowfish.php:L39} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/classes/Blowfish.php","line":69} 
[2024-05-27 17:50:06] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Undefined index: isHookBackoffice :: Ctx:{"code":8,"message":"Undefined index: isHookBackoffice","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":38} 
[2024-05-27 17:50:06] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Trying to get property 'value' of non-object :: Ctx:{"code":8,"message":"Trying to get property 'value' of non-object","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":38} 
[2024-05-27 17:50:06] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-05-27 17:50:06] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Undefined index: scenes :: Ctx:{"code":8,"message":"Undefined index: scenes","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":214} 
[2024-05-27 17:50:06] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Trying to get property 'value' of non-object :: Ctx:{"code":8,"message":"Trying to get property 'value' of non-object","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":214} 
[2024-05-27 17:50:07] DEBUG (traceId:6654F1FC740CF|customerId:) {:L} :: Returning status 200 :: Ctx:{"controller_class":"ProductController"} 
[2024-05-27 17:50:07] INFO (traceId:6654F1FFB0CC7|customerId:) {/var/www/bbva-uat/classes/Dispatcher.php:L214} :: GET /themes/bbva/css/modules/blocktags/blocktags.css.map :: Ctx:[] 
[2024-05-27 17:50:07] DEBUG (traceId:6654F1FFB0CC7|customerId:) {:L} :: Loading controller PageNotFoundController :: Ctx:{"controller_class":"PageNotFoundController"} 
[2024-05-27 17:50:07] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php:L75} :: E_DEPRECATED: The each() function is deprecated. This message will be suppressed on further calls :: Ctx:{"code":8192,"message":"The each() function is deprecated. This message will be suppressed on further calls","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php","line":75} 
[2024-05-27 17:50:07] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/modules/blockcart/blockcart.php:L41} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/blockcart/blockcart.php","line":158} 
[2024-05-27 17:50:08] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/modules/blockcart/blockcart.php:L41} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/blockcart/blockcart.php","line":158} 
[2024-05-27 17:50:08] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Undefined index: isHookBackoffice :: Ctx:{"code":8,"message":"Undefined index: isHookBackoffice","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":38} 
[2024-05-27 17:50:08] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Trying to get property 'value' of non-object :: Ctx:{"code":8,"message":"Trying to get property 'value' of non-object","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":38} 
[2024-05-27 17:50:09] DEBUG (traceId:6654F1FFB0CC7|customerId:) {:L} :: Returning status 404 :: Ctx:{"controller_class":"PageNotFoundController"} 
[2024-05-27 17:50:09] INFO (traceId:6654F20100F2D|customerId:) {/var/www/bbva-uat/classes/Dispatcher.php:L214} :: GET /themes/bbva/css/modules/blocknewproducts/blocknewproducts.css.map :: Ctx:[] 
[2024-05-27 17:50:09] DEBUG (traceId:6654F20100F2D|customerId:) {:L} :: Loading controller PageNotFoundController :: Ctx:{"controller_class":"PageNotFoundController"} 
[2024-05-27 17:50:09] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php:L75} :: E_DEPRECATED: The each() function is deprecated. This message will be suppressed on further calls :: Ctx:{"code":8192,"message":"The each() function is deprecated. This message will be suppressed on further calls","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php","line":75} 
[2024-05-27 17:50:09] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/modules/blockcart/blockcart.php:L41} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/blockcart/blockcart.php","line":158} 
[2024-05-27 17:50:09] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/modules/blockcart/blockcart.php:L41} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/blockcart/blockcart.php","line":158} 
[2024-05-27 17:50:10] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Undefined index: isHookBackoffice :: Ctx:{"code":8,"message":"Undefined index: isHookBackoffice","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":38} 
[2024-05-27 17:50:10] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Trying to get property 'value' of non-object :: Ctx:{"code":8,"message":"Trying to get property 'value' of non-object","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":38} 
[2024-05-27 17:50:10] DEBUG (traceId:6654F20100F2D|customerId:) {:L} :: Returning status 404 :: Ctx:{"controller_class":"PageNotFoundController"} 
[2024-05-27 17:50:10] INFO (traceId:6654F20244490|customerId:) {/var/www/bbva-uat/classes/Dispatcher.php:L214} :: GET /themes/bbva/css/modules/blockviewed/blockviewed.css.map :: Ctx:[] 
[2024-05-27 17:50:10] DEBUG (traceId:6654F20244490|customerId:) {:L} :: Loading controller PageNotFoundController :: Ctx:{"controller_class":"PageNotFoundController"} 
[2024-05-27 17:50:10] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php:L75} :: E_DEPRECATED: The each() function is deprecated. This message will be suppressed on further calls :: Ctx:{"code":8192,"message":"The each() function is deprecated. This message will be suppressed on further calls","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php","line":75} 
[2024-05-27 17:50:10] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/modules/blockcart/blockcart.php:L41} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/blockcart/blockcart.php","line":158} 
[2024-05-27 17:50:10] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/modules/blockcart/blockcart.php:L41} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/blockcart/blockcart.php","line":158} 
[2024-05-27 17:50:11] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Undefined index: isHookBackoffice :: Ctx:{"code":8,"message":"Undefined index: isHookBackoffice","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":38} 
[2024-05-27 17:50:11] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Trying to get property 'value' of non-object :: Ctx:{"code":8,"message":"Trying to get property 'value' of non-object","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":38} 
